origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,ship_count
Cronstadt,59.9939156370316,29.7714865185547,GRAVESEND,51.4429173588847,0.381957799072553,1
Cronstadt,59.9939156370316,29.7714865185547,GLOUCESTER,51.8642449,-2.23815599999989,1
Cronstadt,59.9939156370316,29.7714865185547,FOLKESTONE,51.081397,1.16945599999991,1
Cronstadt,59.9939156370316,29.7714865185547,NEWHAVEN,50.79307,0.0455740000000446,1
Cronstadt,59.9939156370316,29.7714865185547,Middlesbrough,54.5742270000001,-1.23495600000001,1
Cronstadt,59.9939156370316,29.7714865185547,Lerwick,60.155,-1.145,1
Cronstadt,59.9939156370316,29.7714865185547,KIRKCALDY,56.109236880424,-3.16149504760739,1
Sundswall,62.3890780504242,17.3063352870027,BEAUMARIS,53.2658650000001,-4.09199000000001,1
Sundswall,62.3890780504242,17.3063352870027,Barrow-in-Furness,54.1089670000001,-3.21889399999998,1
Sundswall,62.3890780504242,17.3063352870027,ARDROSSAN,55.6481390173549,-4.80960840777251,1
Sunderland,54.9068690000001,-1.38380099999989,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Sunderland,54.9068690000001,-1.38380099999989,POOLE,50.7150500000001,-1.98724800000002,1
Sunderland,54.9068690000001,-1.38380099999989,Newport,51.584151,-2.99766399999993,1
Sunderland,54.9068690000001,-1.38380099999989,LIVERPOOL,53.4083714,-2.99157259999998,1
Concarneau,47.8725873791922,-3.91771754101136,LIVERPOOL,53.4083714,-2.99157259999998,1
Concarneau,47.8725873791922,-3.91771754101136,BRISTOL,51.4545130000001,-2.58790999999997,1
Colon,9.375,-79.887,SOUTHAMPTON,50.9097004,-1.40435090000005,1
Copenhagen,55.6759914022238,12.5675600000001,STIRLING,56.1173485571869,-3.93919047158875,1
Copenhagen,55.6759914022238,12.5675600000001,KIRKCALDY,56.109236880424,-3.16149504760739,1
Copenhagen,55.6759914022238,12.5675600000001,Granton Harbour,55.9840543311144,-3.22823169311514,1
Constantinople,41.014,28.98,WICK,58.4430600485415,-3.09285166137693,1
Constantinople,41.014,28.98,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Sundswall,62.3890780504242,17.3063352870027,DOUGLAS,54.1474883509337,-4.47930775924688,1
Sundswall,62.3890780504242,17.3063352870027,DARTMOUTH,50.352517,-3.57880699999998,1
Sundswall,62.3890780504242,17.3063352870027,Cliffe,51.4619,0.4975,1
Sundswall,62.3890780504242,17.3063352870027,BRIDGWATER,51.1326558933295,-3.00590651324461,1
Cronstadt,59.9939156370316,29.7714865185547,CARDIFF,51.4815810000001,-3.17908999999992,1
Cronstadt,59.9939156370316,29.7714865185547,BRISTOL (TOWN DOCKS),51.4545130000001,-2.58790999999997,1
Cronstadt,59.9939156370316,29.7714865185547,Barrow-in-Furness,54.1089670000001,-3.21889399999998,1
Cork,51.9014959520001,-8.44685895399994,LIVERPOOL,53.4083714,-2.99157259999998,1
Christianstad,56.0314089050107,14.152411871829,MONTROSE,56.7213304436428,-2.46576667724605,1
Christiansand,58.1439137156268,7.99468833862306,WOODBRIDGE,52.095481,1.31257099999993,1
Colombo,6.93230763563123,79.8474366772461,LIVERPOOL,53.4083714,-2.99157259999998,1
Colombo,6.93230763563123,79.8474366772461,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Colombo,6.93230763563123,79.8474366772461,DUNDEE,56.4612028818325,-2.96765932817017,1
Colberg,55.9649763525846,12.5348937619019,Tilbury Docks,51.454605122463,0.346938878173947,1
Colberg,55.9649763525846,12.5348937619019,MONTROSE,56.7213304436428,-2.46576667724605,1
Colberg,55.9649763525846,12.5348937619019,London,51.5073509000001,-0.127758299999982,1
Sundswall,62.3890780504242,17.3063352870027,HARWICH,51.9347310000001,1.26029700000004,1
Sundswall,62.3890780504242,17.3063352870027,GLOUCESTER,51.8642449,-2.23815599999989,1
Sundswall,62.3890780504242,17.3063352870027,FOLKESTONE,51.081397,1.16945599999991,1
Sundswall,62.3890780504242,17.3063352870027,FALMOUTH,50.152571,-5.06627000000003,1
Constantinople,41.014,28.98,Newport,51.584151,-2.99766399999993,1
Constantinople,41.014,28.98,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Constantinople,41.014,28.98,FOWEY,50.3349900000001,-4.63652499999995,1
Constantinople,41.014,28.98,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
Sundswall,62.3890780504242,17.3063352870027,PERTH,56.3958320136505,-3.43183501586907,1
Sundswall,62.3890780504242,17.3063352870027,PENZANCE,50.118798,-5.53759199999996,1
Sundswall,62.3890780504242,17.3063352870027,PADSTOW,50.5420619999999,-4.93901699999998,1
Christiansand,58.1439137156268,7.99468833862306,STIRLING,56.1173485571869,-3.93919047158875,1
Christiansand,58.1439137156268,7.99468833862306,PORTSMOUTH,50.8197675000001,-1.0879769,1
Christiansand,58.1439137156268,7.99468833862306,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,1
Christiansand,58.1439137156268,7.99468833862306,LOWESTOFT,52.481138,1.75344900000016,1
Sundswall,62.3890780504242,17.3063352870027,MARYPORT,54.714441,-3.49494000000004,1
Sundswall,62.3890780504242,17.3063352870027,MALDON,51.7318050000001,0.671448000000169,1
Sundswall,62.3890780504242,17.3063352870027,LOWESTOFT,52.481138,1.75344900000016,1
Sundswall,62.3890780504242,17.3063352870027,LANCASTER,54.046575,-2.8007399,1
Colberg,55.9649763525846,12.5348937619019,Hartlepool,54.6917449999999,-1.21292600000004,1
Colberg,55.9649763525846,12.5348937619019,GOOLE,53.7029410000001,-0.876380999999981,1
Colberg,55.9649763525846,12.5348937619019,BRISTOL,51.4545130000001,-2.58790999999997,1
Christianstad,56.0314089050107,14.152411871829,WEXFORD,52.3386830540001,-6.45647567999993,1
Christianstad,56.0314089050107,14.152411871829,Tyne Ports,55.0179189721861,-1.42556335449211,1
Christiansand,58.1439137156268,7.99468833862306,BRIDPORT,50.7335769,-2.7583009999999,1
Christiansand,58.1439137156268,7.99468833862306,BLYTH,55.1354889326177,-1.52226629597336,1
Christiania,59.9127593309038,10.7460535835705,WOODBRIDGE,52.095481,1.31257099999993,1
Christiania,59.9127593309038,10.7460535835705,WISBECH,52.666317,0.158797000000163,1
Christiania,59.9127593309038,10.7460535835705,WISBEACH,52.222770887595,0.2564362275237,1
Christiansand,58.1439137156268,7.99468833862306,Hartlepool,54.6917449999999,-1.21292600000004,1
Christiansand,58.1439137156268,7.99468833862306,GRANGEMOUTH,56.0086943296901,-3.71710520629876,1
Christiansand,58.1439137156268,7.99468833862306,DOVER,51.1278758,1.31340270000004,1
Christiansand,58.1439137156268,7.99468833862306,COWES,50.7627850000001,-1.30053299999997,1
Sundswall,62.3890780504242,17.3063352870027,Skibbereen,51.5486,-9.2636,1
Sundswall,62.3890780504242,17.3063352870027,Silvertown,51.5,0.03,1
Sundswall,62.3890780504242,17.3063352870027,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,1
Sundswall,62.3890780504242,17.3063352870027,RAMSGATE,51.3355450000001,1.41989499999994,1
Sundswall,62.3890780504242,17.3063352870027,Purfleet,51.48,0.25,1
Sundswall,62.3890780504242,17.3063352870027,PORTSMOUTH,50.8197675000001,-1.0879769,1
Sundswall,62.3890780504242,17.3063352870027,PLYMOUTH,50.3754565,-4.14265649999993,1
Christiania,59.9127593309038,10.7460535835705,FALMOUTH,50.152571,-5.06627000000003,1
Christiania,59.9127593309038,10.7460535835705,COWES,50.7627850000001,-1.30053299999997,1
Christiania,59.9127593309038,10.7460535835705,Granton Harbour,55.9840543311144,-3.22823169311514,1
Christiania,59.9127593309038,10.7460535835705,RAMSGATE,51.3355450000001,1.41989499999994,1
Christiania,59.9127593309038,10.7460535835705,Purfleet,51.48,0.25,1
Christiania,59.9127593309038,10.7460535835705,OXFORD,51.7520208999999,-1.2577263,1
Christiania,59.9127593309038,10.7460535835705,NEWHAVEN,50.79307,0.0455740000000446,1
Sundswall,62.3890780504242,17.3063352870027,TEIGNMOUTH,50.5470330000001,-3.49668799999984,1
Sundswall,62.3890780504242,17.3063352870027,STRANRAER,54.9057043138819,-5.01757162963861,1
Christiania,59.9127593309038,10.7460535835705,SWANSEA,51.62144,-3.94364599999994,1
Christiania,59.9127593309038,10.7460535835705,STIRLING,56.1173485571869,-3.93919047158875,1
Christiania,59.9127593309038,10.7460535835705,Skibbereen,51.5486,-9.2636,1
Christiania,59.9127593309038,10.7460535835705,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,1
Christiania,59.9127593309038,10.7460535835705,SHEERNESS,51.4387900442348,0.764917492065478,1
Christiania,59.9127593309038,10.7460535835705,RYE,50.949708,0.737260000000049,1
Christiansand,58.1439137156268,7.99468833862306,Cliffe,51.4619,0.4975,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,LimerickL,52.660797938,-8.63965508699994,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,INVERNESS,57.4827277738256,-4.22737025390621,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,GLOUCESTER,51.8642449,-2.23815599999989,1
Christiania,59.9127593309038,10.7460535835705,BLYTH,55.1354889326177,-1.52226629597336,1
Christiania,59.9127593309038,10.7460535835705,Barrow-in-Furness,54.1089670000001,-3.21889399999998,1
Christiania,59.9127593309038,10.7460535835705,Aberystwyth,52.415303,-4.08292000000006,1
Chepstow,51.6418560000001,-2.67380400000002,DUNDEE,56.4612028818325,-2.96765932817017,1
Chepstow,51.6418560000001,-2.67380400000002,BRISTOL,51.4545130000001,-2.58790999999997,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,TROON,55.5444127055824,-4.67361271972649,1
Svendborg,55.0598037733233,10.6059760908338,Tyne Ports,55.0179189721861,-1.42556335449211,1
Svartvik,62.3185609976876,17.3714628824576,TRURO,50.2631950000001,-5.05104099999994,1
Svartvik,62.3185609976876,17.3714628824576,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Svartvik,62.3185609976876,17.3714628824576,FOWEY,50.3349900000001,-4.63652499999995,1
Sundswall,62.3890780504242,17.3063352870027,WORKINGTON,54.643569,-3.54275200000001,1
Sundswall,62.3890780504242,17.3063352870027,WISBECH,52.666317,0.158797000000163,1
Christiania,59.9127593309038,10.7460535835705,GLASGOW,55.8582389117887,-4.24254728271348,1
Thisted,56.96,8.7,LONDON,51.5073509000001,-0.127758299999982,1
Thisted,56.96,8.7,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Tampico,22.24,-97.86,Tyne Ports,55.0179189721861,-1.42556335449211,1
Tampico,22.24,-97.86,Tilbury Docks,51.454605122463,0.346938878173947,1
Tampico,22.24,-97.86,LONDON,51.5073509000001,-0.127758299999982,1
Tampico,22.24,-97.86,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Tampico,22.24,-97.86,BRISTOL,51.4545130000001,-2.58790999999997,1
Taganrog River,47.222083851066,38.9199233862306,DUNDEE,56.4612028818325,-2.96765932817017,1
Tacoma,47.2575401152113,-122.43992338623,DUNDEE,56.4612028818325,-2.96765932817017,1
Tacoma,47.2575401152113,-122.43992338623,DUBLIN,53.346388727,-6.21662037199997,1
Sydney,46.135,-60.183,DUBLIN,53.346388727,-6.21662037199997,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,Tilbury Docks,51.454605122463,0.346938878173947,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,Skibbereen,51.5486,-9.2636,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,MONTROSE,56.7213304436428,-2.46576667724605,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,Lynn (King's Lynn),52.7516798,0.402296300000103,1
Three Rivers,46.3410759877357,-72.5450299999999,Surrey Commercial Docks,51.4970097932452,-0.0483259357263694,1
Three Rivers,46.3410759877357,-72.5450299999999,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Three Rivers,46.3410759877357,-72.5450299999999,POOLE,50.7150500000001,-1.98724800000002,1
Three Rivers,46.3410759877357,-72.5450299999999,NEWRY,54.1483756060001,-6.32235385399997,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,DOVER,51.1278758,1.31340270000004,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,COWES,50.7627850000001,-1.30053299999997,1
"Chatham, N. B.",47.0431231492642,-65.4586977113672,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
Charlottetown,46.2366900192779,-63.1283216613769,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,1
Charlottetown,46.2366900192779,-63.1283216613769,POOLE,50.7150500000001,-1.98724800000002,1
Charlottetown,46.2366900192779,-63.1283216613769,PLYMOUTH,50.3754565,-4.14265649999993,1
Charlottetown,46.2366900192779,-63.1283216613769,Milford Haven,51.7143060000001,-5.04269709999988,1
Charlottetown,46.2366900192779,-63.1283216613769,Lynn (King's Lynn),52.7516798,0.402296300000103,1
Three Rivers,46.3410759877357,-72.5450299999999,GRAVESEND,51.4429173588847,0.381957799072553,1
Three Rivers,46.3410759877357,-72.5450299999999,FOWEY,50.3349900000001,-4.63652499999995,1
Three Rivers,46.3410759877357,-72.5450299999999,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
Thisted,56.96,8.7,POOLE,50.7150500000001,-1.98724800000002,1
Charlottetown,46.2366900192779,-63.1283216613769,GREENOCK,55.9505077629267,-4.75971798437838,1
Charlottetown,46.2366900192779,-63.1283216613769,FOWEY,50.3349900000001,-4.63652499999995,1
Charlottetown,46.2366900192779,-63.1283216613769,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Charlottetown,46.2366900192779,-63.1283216613769,CORK,51.9014959520001,-8.44685895399994,1
Charlottetown,46.2366900192779,-63.1283216613769,BRIDPORT,50.7335769,-2.7583009999999,1
Charlestown,50.3351678796083,-4.76100880085048,POOLE,50.7150500000001,-1.98724800000002,1
Charlestown,50.3351678796083,-4.76100880085048,NEWPORT,51.584151,-2.99766399999993,1
Charlestown,50.3351678796083,-4.76100880085048,LONDON,51.5073509000001,-0.127758299999982,1
Charlestown,50.3351678796083,-4.76100880085048,DUNDEE,56.4612028818325,-2.96765932817017,1
Charleston,32.781,-79.924,Tilbury Docks,51.454605122463,0.346938878173947,1
Timmernabben,56.9740006591104,16.4373800000001,Hartlepool,54.6917449999999,-1.21292600000004,1
Timmernabben,56.9740006591104,16.4373800000001,GOOLE,53.7029410000001,-0.876380999999981,1
Timmernabben,56.9740006591104,16.4373800000001,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Timmernabben,56.9740006591104,16.4373800000001,COWES,50.7627850000001,-1.30053299999997,1
Timmernabben,56.9740006591104,16.4373800000001,BRISTOL,51.4545130000001,-2.58790999999997,1
Three Rivers,46.3410759877357,-72.5450299999999,Tilbury Docks,51.454605122463,0.346938878173947,1
Tonsberg,59.2659373175255,10.4066114894106,SUNDERLAND,54.9068690000001,-1.38380099999989,1
Tonsberg,59.2659373175255,10.4066114894106,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Tonsberg,59.2659373175255,10.4066114894106,MONTROSE,56.7213304436428,-2.46576667724605,1
Charleston,32.781,-79.924,FOWEY,50.3349900000001,-4.63652499999995,1
Charleston,32.781,-79.924,BRISTOL,51.4545130000001,-2.58790999999997,1
Carril,42.6105354554446,-8.76972281019871,WICK,58.4430600485415,-3.09285166137693,1
Carril,42.6105354554446,-8.76972281019871,LONDON,51.5073509000001,-0.127758299999982,1
Carril,42.6105354554446,-8.76972281019871,LIVERPOOL,53.4083714,-2.99157259999998,1
Carril,42.6105354554446,-8.76972281019871,GREENOCK,55.9505077629267,-4.75971798437838,1
Carril,42.6105354554446,-8.76972281019871,DUNDEE,56.4612028818325,-2.96765932817017,1
Cardiff,51.4815810000001,-3.17908999999992,Tyne Ports,55.0179189721861,-1.42556335449211,1
Cardiff,51.4815810000001,-3.17908999999992,CARDIFF,51.4815810000001,-3.17908999999992,1
Canterbury,51.280233,1.07890889999999,LONDON,51.5073509000001,-0.127758299999982,1
Tonsberg,59.2659373175255,10.4066114894106,Lerwick,60.155,-1.145,1
Tonsberg,59.2659373175255,10.4066114894106,Hartlepool,54.6917449999999,-1.21292600000004,1
Tonsberg,59.2659373175255,10.4066114894106,Granton Harbour,55.9840543311144,-3.22823169311514,1
Calcutta,22.573,88.364,Lynn (King's Lynn),52.7516798,0.402296300000103,1
Calcutta,22.573,88.364,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
Byske,64.9536668074139,21.2046500000006,WEXFORD,52.3386830540001,-6.45647567999993,1
Byske,64.9536668074139,21.2046500000006,NEWPORT,51.584151,-2.99766399999993,1
Campbellton,47.9979393467256,-66.6613733227539,SWANSEA,51.62144,-3.94364599999994,1
Campbellton,47.9979393467256,-66.6613733227539,SLIGO,54.277488562,-8.48034919799994,1
Campbellton,47.9979393467256,-66.6613733227539,Silvertown,51.5,0.03,1
Campbellton,47.9979393467256,-66.6613733227539,POOLE,50.7150500000001,-1.98724800000002,1
Campbellton,47.9979393467256,-66.6613733227539,Newport,51.584151,-2.99766399999993,1
Campbellton,47.9979393467256,-66.6613733227539,MARYPORT,54.714441,-3.49494000000004,1
Campbellton,47.9979393467256,-66.6613733227539,Lynn (King's Lynn),52.7516798,0.402296300000103,1
Campbellton,47.9979393467256,-66.6613733227539,LONDONDERRY,55.0114105220001,-7.30041944099997,1
Campbellton,47.9979393467256,-66.6613733227539,LONDON,51.5073509000001,-0.127758299999982,1
Campbellton,47.9979393467256,-66.6613733227539,Llanelli,51.680886,-4.16024800000002,1
Campbellton,47.9979393467256,-66.6613733227539,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Torefos,65.8822973612437,22.6741461163331,Tilbury Docks,51.454605122463,0.346938878173947,1
Buctouche,46.4711903669731,-64.7224916613769,FOWEY,50.3349900000001,-4.63652499999995,1
Byske,64.9536668074139,21.2046500000006,NEWHAVEN,50.79307,0.0455740000000446,1
Byske,64.9536668074139,21.2046500000006,GREENOCK,55.9505077629267,-4.75971798437838,1
Buenos Ayres,-34.6054348563525,-58.3727533544921,RUNCORN,53.3420780000001,-2.72967299999999,1
Buenos Ayres,-34.6054348563525,-58.3727533544921,POOLE,50.7150500000001,-1.98724800000002,1
Buenos Ayres,-34.6054348563525,-58.3727533544921,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Tornea,65.8463157942022,24.150113125796,FOWEY,50.3349900000001,-4.63652499999995,1
Tornea,65.8463157942022,24.150113125796,DOVER,51.1278758,1.31340270000004,1
Tornea,65.8463157942022,24.150113125796,Deptford,51.478,-0.0265,1
Tornea,65.8463157942022,24.150113125796,CORK,51.9014959520001,-8.44685895399994,1
Tornea,65.8463157942022,24.150113125796,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
Tornea,65.8463157942022,24.150113125796,BARROW-IN-FURNESS,54.1089670000001,-3.21889399999998,1
Campbellton,47.9979393467256,-66.6613733227539,COWES,50.7627850000001,-1.30053299999997,1
Campbellton,47.9979393467256,-66.6613733227539,BRISTOL,51.4545130000001,-2.58790999999997,1
Campbellton,47.9979393467256,-66.6613733227539,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
Calcutta,22.573,88.364,WICK,58.4430600485415,-3.09285166137693,1
Brunswick,31.133,-81.583,RUNCORN,53.3420780000001,-2.72967299999999,1
Brunswick,31.133,-81.583,Lynn (King's Lynn),52.7516798,0.402296300000103,1
Brunswick,31.133,-81.583,LimerickL,52.660797938,-8.63965508699994,1
Brunswick,31.133,-81.583,INVERNESS,57.4827277738256,-4.22737025390621,1
Brunswick,31.133,-81.583,GRANGEMOUTH,56.0086943296901,-3.71710520629876,1
Brunswick,31.133,-81.583,GLOUCESTER,51.8642449,-2.23815599999989,1
Tornea,65.8463157942022,24.150113125796,YARMOUTH,50.7066653578368,-1.50013614288336,1
Tornea,65.8463157942022,24.150113125796,WISBECH,52.666317,0.158797000000163,1
Buenos Ayres,-34.6054348563525,-58.3727533544921,GOOLE,53.7029410000001,-0.876380999999981,1
Buenos Ayres,-34.6054348563525,-58.3727533544921,FOWEY,50.3349900000001,-4.63652499999995,1
Buenos Ayres,-34.6054348563525,-58.3727533544921,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Buctouche,46.4711903669731,-64.7224916613769,Tyne Ports,55.0179189721861,-1.42556335449211,1
Buctouche,46.4711903669731,-64.7224916613769,PRESTON,53.763201,-2.70308999999992,1
Buctouche,46.4711903669731,-64.7224916613769,Newport,51.584151,-2.99766399999993,1
Buctouche,46.4711903669731,-64.7224916613769,MONTROSE,56.7213304436428,-2.46576667724605,1
Buctouche,46.4711903669731,-64.7224916613769,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Trieste,45.6582454829909,13.7725183386231,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
Brevig,59.05544,9.69593,Silvertown,51.5,0.03,1
Brevig,59.05544,9.69593,LONDONDERRY,55.0114105220001,-7.30041944099997,1
Brunswick,31.133,-81.583,Cliffe,51.4619,0.4975,1
Brunswick,31.133,-81.583,BRISTOL,51.4545130000001,-2.58790999999997,1
Bristol,51.4545130000001,-2.58790999999997,BELFAST,54.613523371,-5.90696169099994,1
Bridgwater,51.1326558933295,-3.00590651324461,LIVERPOOL,53.4083714,-2.99157259999998,1
Bridgwater,51.1326558933295,-3.00590651324461,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Bridgwater,51.1326558933295,-3.00590651324461,DUNDEE,56.4612028818325,-2.96765932817017,1
Brevig,59.05544,9.69593,WEXFORD,52.3386830540001,-6.45647567999993,1
Tremblade,45.7745436583379,-1.14351332275385,Tyne Ports,55.0179189721861,-1.42556335449211,1
Trangsund,60.6333,28.5667,Newport,51.584151,-2.99766399999993,1
Trangsund,60.6333,28.5667,INVERNESS,57.4827277738256,-4.22737025390621,1
Trangsund,60.6333,28.5667,GREENOCK,55.9505077629267,-4.75971798437838,1
Brunswick,31.133,-81.583,WORKINGTON,54.643569,-3.54275200000001,1
Brunswick,31.133,-81.583,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Brevig,59.05544,9.69593,ARBROATH,56.5628888704369,-2.59099889825813,1
Brevig,59.05544,9.69593,ALLOA,56.1163031824617,-3.79518671321335,1
Brest,48.3865070228211,-4.48702768427299,SWANSEA,51.62144,-3.94364599999994,1
Brest,48.3865070228211,-4.48702768427299,LIVERPOOL,53.4083714,-2.99157259999998,1
Brest,48.3865070228211,-4.48702768427299,CARDIFF,51.4815810000001,-3.17908999999992,1
Brevig,59.05544,9.69593,LimerickL,52.660797938,-8.63965508699994,1
Brevig,59.05544,9.69593,LEITH,55.9765554947196,-3.16607291534422,1
Brevig,59.05544,9.69593,KIRKCALDY,56.109236880424,-3.16149504760739,1
Brevig,59.05544,9.69593,IRVINE,55.618333779517,-4.65659498413083,1
Brevig,59.05544,9.69593,GREENOCK (TILBURY DOCKS),55.9505077629267,-4.75971798437838,1
Brevig,59.05544,9.69593,Granton Harbour,55.9840543311144,-3.22823169311514,1
Brevig,59.05544,9.69593,Deptford,51.478,-0.0265,1
Trieste,45.6582454829909,13.7725183386231,LEITH,55.9765554947196,-3.16607291534422,1
Trieste,45.6582454829909,13.7725183386231,GLOUCESTER,51.8642449,-2.23815599999989,1
Trieste,45.6582454829909,13.7725183386231,EXETER,50.7184120000001,-3.53389899999991,1
Trieste,45.6582454829909,13.7725183386231,Deptford,51.478,-0.0265,1
Bremen,53.0751069869248,8.80453344224812,POOLE,50.7150500000001,-1.98724800000002,1
Bremen,53.0751069869248,8.80453344224812,INVERNESS,57.4827277738256,-4.22737025390621,1
Bremen,53.0751069869248,8.80453344224812,HULL,53.7456708999999,-0.336741299999971,1
Bremen,53.0751069869248,8.80453344224812,Hartlepool,54.6917449999999,-1.21292600000004,1
Bremen,53.0751069869248,8.80453344224812,GOOLE,53.7029410000001,-0.876380999999981,1
Bremen,53.0751069869248,8.80453344224812,EXETER,50.7184120000001,-3.53389899999991,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,ARDROSSAN,55.6481390173549,-4.80960840777251,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,ABERDEEN,57.1453346208669,-2.10306332275388,1
Trondheim,63.4418008643108,10.4085794921875,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Trondheim,63.4418008643108,10.4085794921875,MONTROSE,56.7213304436428,-2.46576667724605,1
Trieste,45.6582454829909,13.7725183386231,WEXFORD,52.3386830540001,-6.45647567999993,1
Trieste,45.6582454829909,13.7725183386231,Tyne Ports,55.0179189721861,-1.42556335449211,1
Trieste,45.6582454829909,13.7725183386231,Surrey Commercial Docks,51.4970097932452,-0.0483259357263694,1
Trieste,45.6582454829909,13.7725183386231,MONTROSE,56.7213304436428,-2.46576667724605,1
Trieste,45.6582454829909,13.7725183386231,Lynn (King's Lynn),52.7516798,0.402296300000103,1
Trieste,45.6582454829909,13.7725183386231,LONDONDERRY,55.0114105220001,-7.30041944099997,1
Boston,42.3595726133805,-71.0574266455077,CORK,51.9014959520001,-8.44685895399994,1
Boston,42.3595726133805,-71.0574266455077,AVONMOUTH DOCK,51.501958264588,-2.70636874389645,1
Boston,42.3595726133805,-71.0574266455077,Surrey Commercial Docks,51.4970097932452,-0.0483259357263694,1
Boston,42.3595726133805,-71.0574266455077,SLIGO,54.277488562,-8.48034919799994,1
Boston,42.3595726133805,-71.0574266455077,RUNCORN,53.3420780000001,-2.72967299999999,1
Boston,42.3595726133805,-71.0574266455077,MARYPORT,54.714441,-3.49494000000004,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,Granton Harbour,55.9840543311144,-3.22823169311514,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,FOWEY,50.3349900000001,-4.63652499999995,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
Bremen,53.0751069869248,8.80453344224812,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
Boulogne,48.8344631845845,2.24090194702142,Tyne Ports,55.0179189721861,-1.42556335449211,1
Boulogne,48.8344631845845,2.24090194702142,Liverpool,53.4083714,-2.99157259999998,1
Boulogne,48.8344631845845,2.24090194702142,FOWEY,50.3349900000001,-4.63652499999995,1
Boulogne,48.8344631845845,2.24090194702142,CARDIFF,51.4815810000001,-3.17908999999992,1
Boston,42.3595726133805,-71.0574266455077,WIGTOWN,54.8676447222298,-4.44449749206541,1
Borga,60.3967119237763,25.6714263787898,Deptford,51.478,-0.0265,1
Borga,60.3967119237763,25.6714263787898,CORK,51.9014959520001,-8.44685895399994,1
Borga,60.3967119237763,25.6714263787898,BRISTOL (TILBURY DOCK),51.4545130000001,-2.58790999999997,1
Borga,60.3967119237763,25.6714263787898,AYR,55.4703747229195,-4.63760140747054,1
Borga,60.3967119237763,25.6714263787898,ABERDEEN,57.1453346208669,-2.10306332275388,1
Bordeaux,44.8383676829183,-0.572658592529262,WISBECH,52.666317,0.158797000000163,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,PERTH,56.3958320136505,-3.43183501586907,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,HULL,53.7456708999999,-0.336741299999971,1
Borga,60.3967119237763,25.6714263787898,WEXFORD,52.3386830540001,-6.45647567999993,1
Borga,60.3967119237763,25.6714263787898,SOUTHAMPTON,50.9097004,-1.40435090000005,1
Borga,60.3967119237763,25.6714263787898,NEWRY,54.1483756060001,-6.32235385399997,1
Borga,60.3967119237763,25.6714263787898,Middlesbrough,54.5742270000001,-1.23495600000001,1
