record_id,publication_year,publication_month,publication_day,ship_name,origin_port,destination_port,is_steamship,merchant,source_file,line_number,raw_ocr_line,arrival_year,arrival_month,arrival_day,format_type,confidence
94453,1874.0,June,27.0,Union,Dram,LONDON,False,,"5. p. 68-70 - June 27 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",31,"Union @ Dram,—428,500 staves, 64 doz. battens, Duus, Brown & Co.",1874.0,February,21,early_at,0.9
6178,1874.0,October,17.0,Vesta,Dram,LONDON,False,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",20,"Vesta @ Dram,—1,178 doz. battens, Order.",1874.0,Mar,9,early_at,0.9
10025,1874.0,November,28.0,Woerner,Dram,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",120,"Woerner @ Dram,—160 fms. firewood, Sieveking & Co.",1874.0,Nov,19,early_at,0.9
4036,1874.0,September,19.0,Immanuel,Drammen,LONDON,False,,"11. p.163-166 - September 19 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",7,"Immanuel @ Drammen,—1,031 doz. battens, H. Ellis & Sons.",1874.0,Sept,4,early_at,0.9
4610,1874.0,October,3.0,Thorvald Hyerdahl,Drammen,LONDON,False,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",27,"Thorvald Hyerdahl @ Drammen,—100 bgs. wood pulp, Order.",1874.0,September,18,early_at,0.9
92114,1874.0,May,30.0,Order. Agatha,Drontheim,LONDON,False,,"3. p. 35-37 - May 30 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",8,"Order. Agatha @ Drontheim,—880 doz. deals &c., 7 fms. firewood,",1874.0,January,23,early_at,0.9
95285,1874.0,July,11.0,Hannah,Fernandina,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",71,"Hannah @ Fernandina,—193 pcs. cedar, 25 pcs. oak, 7 pcs. hickory, a qty. cedar bolts, Order.",1874.0,March,12,early_at,0.9
4100,1874.0,September,19.0,Christine Sophie,Fredrikstad,LONDON,False,,"11. p.163-166 - September 19 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",106,"Christine Sophie @ Fredrikstad,—2,929 pcs. deals, laths, Tagart & Co.",1874.0,Sept,4,early_at,0.9
9991,1874.0,November,28.0,Dea,Fredrikstad,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",73,"Dea @ Fredrikstad,—71,480 flooring logs, 878 pcs. fir, Order.",1874.0,Nov,16,early_at,0.9
95311,1874.0,July,11.0,Falcon,Fredrikstad,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",114,"Falcon @ Fredrikstad,—54,127 boards, 14 fms firewood, Order.",1874.0,March,12,early_at,0.9
10082,1874.0,November,28.0,Harmonie,Fredrikstad,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p002.txt",37,"Harmonie @ Fredrikstad,—330,527 staves, 1615 spars, 104 battens, ends, Coltart & Co.",1874.0,Nov,25,early_at,0.9
4617,1874.0,October,3.0,Helene,Fredrikstad,LONDON,False,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",36,"Helene @ Fredrikstad,—35,624 pcs. boards, 27 fms. firewood, Erlandsen & Co.",1874.0,September,18,early_at,0.9
94454,1874.0,June,27.0,Rex,Fredrikstad,LONDON,False,,"5. p. 68-70 - June 27 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",40,"Rex @ Fredrikstad,—392,673 pcs. staves, Duus, Brown & Co.",1874.0,February,21,early_at,0.9
94448,1874.0,June,27.0,Rosa,Fredrikstad,LONDON,False,,"5. p. 68-70 - June 27 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",19,"Rosa @ Fredrikstad,—65,809 pcs. lathwood, J. Reynolds & Sons; 2,430 pcs. deals, Order.",1874.0,February,21,early_at,0.9
94451,1874.0,June,27.0,monie,Fredrikstad,LONDON,False,,"5. p. 68-70 - June 27 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",22,"June 16th. Hamlet @ Laurvig,—129 pcs. Manerlatten, 720 oak staves, 10,981 pcs. lathwood, J. P. Jorgensen.",1874.0,February,21,early_at,0.9
4062,1874.0,September,19.0,Valkyrien,Gamla Carleby,LONDON,False,,"11. p.163-166 - September 19 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",51,"Valkyrien @ Gamla Carleby,—12,783 pcs. deals and boards, Sieveking, Droop, & Co.",1874.0,Sept,4,early_at,0.9
4054,1874.0,September,19.0,Allegro,Gefle,LONDON,False,,"11. p.163-166 - September 19 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",39,"Allegro @ Gefle,—1,817 doz. deals, B. Bolton.",1874.0,Sept,4,early_at,0.9
9984,1874.0,November,28.0,Canada,Gefle,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",65,"Canada @ Gefle,—1,494 pcs. timber, 17,340 deals and battens, Order.",1874.0,Nov,16,early_at,0.9
6228,1874.0,October,17.0,Cleopas,Gefle,LONDON,False,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",93,"Cleopas @ Gefle,—1,211 doz. deals, Order.",1874.0,Mar,9,early_at,0.9
6192,1874.0,October,17.0,Gilmour & Co. Florist,Gefle,LONDON,False,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",41,"Gilmour & Co. Florist @ Gefle,—8,145 pcs. deals, B. Chadwick.",1874.0,Mar,9,early_at,0.9
4081,1874.0,September,19.0,Glarus,Gefle,LONDON,False,,"11. p.163-166 - September 19 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",77,"Glarus @ Gefle,—9,310 deals and battens, Order.",1874.0,Sept,4,early_at,0.9
6211,1874.0,October,17.0,Green Olive,Gefle,LONDON,False,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",65,"Green Olive @ Gefle,—6,571 pcs. deals, Order.",1874.0,Mar,9,early_at,0.9
4082,1874.0,September,19.0,Heidi,Gefle,LONDON,False,,"11. p.163-166 - September 19 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",78,"Heidi @ Gefle,—1,086 doz. deals, Order.",1874.0,Sept,4,early_at,0.9
9963,1874.0,November,28.0,Louise,Gefle,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",35,"Louise @ Gefle,—4,384 pcs. lathwood, J. R. Boyce.",1874.0,Nov,14,early_at,0.9
9964,1874.0,November,28.0,Monitor,Gefle,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",36,"Monitor @ Gefle,—790 doz. deals, &c., Order.",1874.0,Nov,14,early_at,0.9
94447,1874.0,June,27.0,Norma,Gefle,LONDON,False,,"5. p. 68-70 - June 27 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",17,"Norma @ Gefle,—932 doz. deals and battens, Order.",1874.0,February,21,early_at,0.9
9985,1874.0,November,28.0,Nymphen,Gefle,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",66,"Nymphen @ Gefle,—1,232 deals and battens, Order.",1874.0,Nov,16,early_at,0.9
6181,1874.0,October,17.0,Oden,Gefle,LONDON,True,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",24,"Oden (s) @ Gefle,—38,280 pcs. deals, &c.",1874.0,Mar,9,early_at,0.9
10054,1874.0,November,28.0,Odin,Gefle,LONDON,True,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p002.txt",3,"Odin (s) @ Gefle,—325 doz. deals and battens, 215 fms. firewood, A. Gordon.",1874.0,Nov,24,early_at,0.9
95302,1874.0,July,11.0,Order. Anthracite,Gefle,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",102,"Order. Anthracite @ Gefle,—Poussin @ Skien,—128 fms. firewood, Order.",1874.0,March,12,early_at,0.9
95279,1874.0,July,11.0,Ormilie,Gefle,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",56,"Ormilie @ Gefle,—1,029 doz. deals and battens, J. Neck & Co.",1874.0,March,12,early_at,0.9
4090,1874.0,September,19.0,Pacific,Gefle,LONDON,False,,"11. p.163-166 - September 19 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",92,"Pacific @ Gefle,—1,383 deals and battens, Order.",1874.0,Sept,4,early_at,0.9
94443,1874.0,June,27.0,Ragatte,Gefle,LONDON,True,,"5. p. 68-70 - June 27 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",8,"Ragatte @ Gefle,—1,057 fms. firewood, With & Co. James Harris (s) @ Dantzic,—95 shocks 86 pcs. staves, T. R. Boyce. Irene @ Gefle,—865 fms. firewood, Order.",1874.0,February,21,early_at,0.9
10037,1874.0,November,28.0,Robert Hay,Gefle,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",138,"Robert Hay @ Gefle,—7,977 deals and battens, Order.",1874.0,Nov,20,early_at,0.9
4606,1874.0,October,3.0,Vidar,Gefle,LONDON,False,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",22,"Vidar @ Gefle,—1,154 doz. deals, Order.",1874.0,September,18,early_at,0.9
86316,1874.0,May,16.0,Albert Edward,Gothenburg,LONDON,True,,"2. p. 19-20 - May 16 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",80,"Albert Edward (s) @ Gothenburg, 505 bdls. shooks, 55 staves, 44 sleepers, 3769 pcs. planks, 768 pcs. timber, 482 pcs. deals, 4 fms. lathwood, 60 prs. oars, Order.",1874.0,Jan,17,early_at,0.9
4601,1874.0,October,3.0,Ann Fanny,Gothenburg,LONDON,True,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",13,"Ann Fanny (s) @ Gothenburg,—50 prs. deals, battens, &c., G. Grey & Co.",1874.0,September,18,early_at,0.9
95269,1874.0,July,11.0,Brothers,Gothenburg,LONDON,True,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",43,"Brothers (s) @ Gothenburg,—1,477 pcs. timber, 2,331 pcs. deals, 73 pcs. ends, 621 bdls. palings, 17 pcs. battens, 42 bdls. laths, J. S. De Wolf & Co.",1874.0,March,12,early_at,0.9
95296,1874.0,July,11.0,Edswalla,Gothenburg,LONDON,True,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",88,"Edswalla (s) @ Gothenburg,—9 fms. firewood, Order. Tagart & Co.; 9 fms. firewood, With & Co.",1874.0,March,12,early_at,0.9
12568,1874.0,December,26.0,Mary,Gothenburg,LONDON,True,,"18. p. 268-269 - December 26 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",8,"Dec. 14. Mary (s) @ Gothenburg,—160 cs. wood pulp, Benecke & Co. ; 4 fms. lathwood, 30 doz. deals, battens, and boards, Order. Theodora @ Kotka,—887 doz. deals, Dorman & Brown ; 61 bdls. wood pulp, J. Thomson & Co. ; 100 pcs. Josephine @ Quebec,—726 deal ends, Order. Edith @ Lulea,—15,893 deals and deals, Order. Marie @ Drams With, Webster, & Co. E. Gothenburg @ Libau,—50,250 465 deals, Churchill & Co. Cowan @ Cronstadt,—262 doz. Maria @ Riga,—100,000 staves, logs, P. Roll & Co.",1874.0,Dec,14,early_at,0.9
6186,1874.0,October,17.0,Mary,Gothenburg,LONDON,True,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",34,"Mary (s) @ Gothenburg,—1,511 battens, 1,643 boards, 13,160 deals, 1,068 deal ends, Order.",1874.0,Mar,9,early_at,0.9
9953,1874.0,November,28.0,Mary,Gothenburg,LONDON,True,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",24,"Mary (s) @ Gothenburg,—65 bls. wood pulp, Droman & Brown; 125 prs. oars, 116 logs wood, Order.",1874.0,Nov,14,early_at,0.9
6208,1874.0,October,17.0,Oscar,Gothenburg,LONDON,True,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",62,"Oscar (s) @ Gothenburg,—1,515 deals, 22 doz. rickers, Order.",1874.0,Mar,9,early_at,0.9
6233,1874.0,October,17.0,Victoria,Gothenburg,LONDON,True,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",102,"Victoria (s) @ Gothenburg,—300 pcs. timber, Weener & Co.",1874.0,Mar,9,early_at,0.9
9992,1874.0,November,28.0,Victoria,Gothenburg,LONDON,True,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",74,"Victoria (s) @ Gothenburg,—807 boards, Tagart & Co.",1874.0,Nov,16,early_at,0.9
4615,1874.0,October,3.0,Victoria,Gothenburg,LONDON,True,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",34,"Victoria (s) @ Gothenburg, 20 fms. lathwood, Order.",1874.0,September,18,early_at,0.9
4599,1874.0,October,3.0,Island Home,Grand Bay,LONDON,False,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",10,"Island Home @ Grand Bay,—6,876 pcs. deals, 735 pcs. deal ends, Order.",1874.0,September,18,early_at,0.9
6189,1874.0,October,17.0,Onward,"Halifax, N.S.",LONDON,False,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",38,"Onward @ Halifax, N.S.,—107 std. deals, Order.",1874.0,Mar,9,early_at,0.9
95268,1874.0,July,11.0,Windward,"Halifax, N.S.",LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",42,"Windward @ Halifax, N.S.,—493 pcs. lathwood, 111 oak wainscot logs, 18,700 treenails, Fenwick & Co.",1874.0,March,12,early_at,0.9
4064,1874.0,September,19.0,Equator,Haparanda,LONDON,False,,"11. p.163-166 - September 19 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",53,"Equator @ Haparanda,—160 fms. firewood, 8 doz. boards, Order.",1874.0,Sept,4,early_at,0.9
10079,1874.0,November,28.0,Frey,Haparanda,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p002.txt",34,"Frey @ Haparanda,—Solo @ Quebec,—348 pcs. timber, Order.",1874.0,Nov,25,early_at,0.9
10011,1874.0,November,28.0,Justitia,Haparanda,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",102,"Justitia @ Haparanda,—11,644 deals, Order.",1874.0,Nov,18,early_at,0.9
4597,1874.0,October,3.0,msi,Helsingfors,LONDON,False,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",7,"msi @ Helsingfors,—4,987 pcs. deals, Order.",1874.0,September,18,early_at,0.9
4638,1874.0,October,3.0,Terra Nova,Hernefors,LONDON,False,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",61,"Terra Nova @ Hernefors,—18,558 deals, battens, and boards, 50 fms. firewood, Order.",1874.0,September,18,early_at,0.9
10081,1874.0,November,28.0,Soblonsten,Hernosand,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p002.txt",36,"Soblonsten @ Hernosand,—627 bdls. slating laths, Tagart, Order.",1874.0,Nov,25,early_at,0.9
10019,1874.0,November,28.0,Triton,Hernosand,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",111,"Triton @ Hernosand,—1,119 doz. deals and battens, Order.",1874.0,Nov,19,early_at,0.9
10048,1874.0,November,28.0,Zephir,Hernosand,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",161,"Zephir @ Hernosand,—7,008 deals, Order.",1874.0,Nov,24,early_at,0.9
95270,1874.0,July,11.0,Victoria,Hobart Town,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",45,"Victoria @ Hobart Town,—4,600 sticks, 65 cs. bobbins, Bailey & Leetham.",1874.0,March,12,early_at,0.9
4621,1874.0,October,3.0,Orestes,Holmstad,LONDON,False,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",42,"Orestes @ Holmstad,—1,713 pcs. deals, 2,510 pcs. battens, J. Pender.",1874.0,September,18,early_at,0.9
10069,1874.0,November,28.0,Earl of Shaftesbury,Holmsund,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p002.txt",19,"Earl of Shaftesbury @ Holmsund,—1,106 doz. deals and battens, Order.",1874.0,Nov,25,early_at,0.9
4044,1874.0,September,19.0,Robert Anderson,Honduras,LONDON,False,,"11. p.163-166 - September 19 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",24,"Robert Anderson @ Honduras,—4,317 pcs. mahogany and cedar, 89 log ends, 415 pcs. fustic, Order.",1874.0,Sept,4,early_at,0.9
10002,1874.0,November,28.0,Charlotta,Hudikswall,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",89,"Nov. 18. Charlotta @ Hudikswall,—11,592 deals and battens, Order.",1874.0,Nov,18,early_at,0.9
4626,1874.0,October,3.0,Prima,Hudikswall,LONDON,False,,"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",48,"Prima @ Hudikswall,—10,565 pcs. deals, Order.",1874.0,September,18,early_at,0.9
10047,1874.0,November,28.0,Try,Hudikswall,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",160,"Try @ Hudikswall,—234 fms. firewood, Order.",1874.0,Nov,24,early_at,0.9
10031,1874.0,November,28.0,Atalanta,Husum,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",129,"Atalanta @ Husum,—1,212 doz. deals, &c., Order.",1874.0,Nov,19,early_at,0.9
10009,1874.0,November,28.0,Cosmopolit,Husum,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",100,"Cosmopolit @ Husum,—3,740 deals, 924 deal ends, Order.",1874.0,Nov,18,early_at,0.9
10056,1874.0,November,28.0,Henry Parr,Husum,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p002.txt",5,"Henry Parr @ Husum,—1,124 doz. deals and battens, Order (part of deck cargo washed overboard).",1874.0,Nov,24,early_at,0.9
10003,1874.0,November,28.0,Ilos,Husum,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",90,"Ilos @ Husum,—1,441 doz. deals and battens, Order.",1874.0,Nov,18,early_at,0.9
10077,1874.0,November,28.0,Orpheus,Husum,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p002.txt",32,"Orpheus @ Husum,—De Mars @ Konigsberg,—19,573 staves, Duus, Brown, & Co.",1874.0,Nov,25,early_at,0.9
10036,1874.0,November,28.0,Pem,Husum,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",137,"Pem @ Husum,—1,232 doz. deals, Order.",1874.0,Nov,20,early_at,0.9
9987,1874.0,November,28.0,Rjukan,Husum,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",68,"Rjukan @ Husum,—1,246 doz. deals, Order.",1874.0,Nov,16,early_at,0.9
6220,1874.0,October,17.0,William and Catherina,Iggesund,LONDON,False,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",81,"William and Catherina @ Iggesund,—701 doz. battens, 639 deal ends, 1,023 pcs. lathwood, W. Gould & Co.",1874.0,Mar,9,early_at,0.9
10016,1874.0,November,28.0,Leda,Jacobstad,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",107,"Nov. 19. Leda @ Jacobstad,—46 std. deals, Order.",1874.0,Nov,19,early_at,0.9
6210,1874.0,October,17.0,Bessie,Jamaica,LONDON,False,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",64,"Bessie @ Jamaica,—10½ t. logwood, 18,920 pcs. deals, F. Plahle.",1874.0,Mar,9,early_at,0.9
6227,1874.0,October,17.0,Eden,Jamaica,LONDON,False,,"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",90,"Eden @ Jamaica,—115 t. logwood, Cottam & Co.",1874.0,Mar,9,early_at,0.9
95293,1874.0,July,11.0,Hesse Darmstadt,Jamaica,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",82,"Hesse Darmstadt @ Jamaica,—50 t. logwood, 8 t. fustic, 2 1/2 t. ebony, Isaac, Son, & Co.",1874.0,March,12,early_at,0.9
95299,1874.0,July,11.0,Maroon,Jamaica,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",97,"Maroon @ Jamaica,—Cottam & Co. Nelson @ Pensacola,—Crow & Co. Jane Francis @ Jamaica,—Guiseppe Prota @ Genoa,—4,000 stocks, W. Scott & Son; 3,431 pcs. muda,—247 logs mahogany, 28 logs J. Graham & Co.",1874.0,March,12,early_at,0.9
95274,1874.0,July,11.0,Port Royal,Jamaica,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",49,"Port Royal @ Jamaica,—6,000 sticks, Order.",1874.0,March,12,early_at,0.9
95273,1874.0,July,11.0,Royal,Jamaica,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",48,"Royal @ Jamaica,—300 lances, 11,231 billets ebony, Order.",1874.0,March,12,early_at,0.9
10049,1874.0,November,28.0,Sarah Burnyeat,Jamaica,LONDON,False,,"16. p. 237-240 - November 28 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",162,"Sarah Burnyeat @ Jamaica,—257 t. logwood, Order.",1874.0,Nov,24,early_at,0.9
95286,1874.0,July,11.0,Severne,Jamaica,LONDON,False,,"6. p. 82-83 - July 11 1874 - Imports of Timber, &c. -  Timber Trades Journal Vol. 2 1875_p001.txt",72,"Severne @ Jamaica,—36 t. logwood, Isaac, Son, & Co.",1874.0,March,12,early_at,0.9
